tree_id,split,n_dets,n_sides_observed,naive_B1,gt_B1,maxside_B1,naive_B2,gt_B2,maxside_B2,naive_B3,gt_B3,maxside_B3,naive_B4,gt_B4,maxside_B4,b3frac_naive,b4frac_naive,area_mean,area_p90,area_p10,M01_B1,M01_err_B1,M01_B2,M01_err_B2,M01_B3,M01_err_B3,M01_B4,M01_err_B4,M01_within1,M03_B1,M03_err_B1,M03_B2,M03_err_B2,M03_B3,M03_err_B3,M03_B4,M03_err_B4,M03_within1,M05_B1,M05_err_B1,M05_B2,M05_err_B2,M05_B3,M05_err_B3,M05_B4,M05_err_B4,M05_within1,M06_B1,M06_err_B1,M06_B2,M06_err_B2,M06_B3,M06_err_B3,M06_B4,M06_err_B4,M06_within1,M07_B1,M07_err_B1,M07_B2,M07_err_B2,M07_B3,M07_err_B3,M07_B4,M07_err_B4,M07_within1
DAMIMAS_A21B_0544,train,23,4,4,2,1,6,3,2,4,3,1,9,5,3,0.17391304347826086,0.391304347826087,0.01196596844426087,0.0179680947916,0.0072629877084,2,0,3,0,2,-1,6,1,True,2,0,3,0,2,-1,5,0,True,2,0,3,0,2,-1,5,0,True,2,0,3,0,2,-1,5,0,True,2,0,3,0,2,-1,5,0,True
DAMIMAS_A21B_0545,train,23,4,2,1,1,0,0,0,20,9,6,1,1,1,0.8695652173913043,0.043478260869565216,0.009443898958347826,0.016871115,0.0033294347916,1,0,0,0,11,2,1,0,False,1,0,0,0,11,2,1,0,False,1,0,0,0,11,2,1,0,False,1,0,0,0,11,2,1,0,False,1,0,0,0,11,2,1,0,False
DAMIMAS_A21B_0546,test,28,4,4,2,2,6,4,2,12,7,4,6,4,2,0.42857142857142855,0.21428571428571427,0.00802627697175,0.014787810625,0.0034595372136,2,0,4,0,7,0,4,0,True,2,0,3,-1,6,-1,3,-1,True,2,0,3,-1,6,-1,3,-1,True,2,0,3,-1,6,-1,3,-1,True,2,0,3,-1,6,-1,3,-1,True
DAMIMAS_A21B_0547,val,24,4,2,1,1,11,5,4,11,6,4,0,0,0,0.4583333333333333,0.0,0.011368955696625,0.0159445297917,0.005826400260500001,1,0,6,1,6,0,0,0,True,1,0,6,1,6,0,0,0,True,1,0,6,1,6,0,0,0,True,1,0,6,1,6,0,0,0,True,1,0,6,1,6,0,0,0,True
DAMIMAS_A21B_0548,train,20,4,2,1,1,6,3,2,8,5,2,4,2,1,0.4,0.2,0.016003389401,0.020456549296800006,0.0105456810936,1,0,3,0,4,-1,2,0,True,1,0,3,0,4,-1,2,0,True,1,0,3,0,4,-1,2,0,True,1,0,3,0,4,-1,2,0,True,1,0,3,0,4,-1,2,0,True
DAMIMAS_A21B_0549,train,10,4,2,1,1,0,0,0,8,4,3,0,0,0,0.8,0.0,0.0088725738802,0.013685618750000001,0.0044506708593,1,0,0,0,4,0,0,0,True,1,0,0,0,4,0,0,0,True,1,0,0,0,4,0,0,0,True,1,0,0,0,4,0,0,0,True,1,0,0,0,4,0,0,0,True
DAMIMAS_A21B_0550,val,26,4,4,2,1,10,4,3,5,3,2,7,4,3,0.19230769230769232,0.2692307692307692,0.007280441436307692,0.0124613046875,0.0032568281249999997,2,0,6,2,3,0,4,0,False,2,0,5,1,3,0,4,0,True,2,0,5,1,3,0,4,0,True,2,0,5,1,3,0,4,0,True,2,0,5,1,3,0,4,0,True
DAMIMAS_A21B_0551,test,30,4,5,2,2,7,3,2,14,8,4,4,2,2,0.4666666666666667,0.13333333333333333,0.0116427533941,0.018789955677000005,0.0048787509114,3,1,4,1,8,0,2,0,True,3,1,4,1,8,0,2,0,True,3,1,4,1,8,0,2,0,True,3,1,4,1,7,-1,2,0,True,3,1,4,1,7,-1,2,0,True
DAMIMAS_A21B_0552,train,18,4,6,3,3,7,3,2,4,2,2,1,1,1,0.2222222222222222,0.05555555555555555,0.016886755367444446,0.024077236249999998,0.011229133124999999,3,0,4,1,2,0,1,0,True,3,0,4,1,2,0,1,0,True,3,0,4,1,2,0,1,0,True,3,0,4,1,2,0,1,0,True,3,0,4,1,2,0,1,0,True
DAMIMAS_A21B_0553,train,20,4,3,1,1,4,2,2,9,5,3,4,3,2,0.45,0.2,0.0101040072526,0.017536612552,0.0035200857552,2,1,2,0,5,0,2,-1,True,2,1,2,0,5,0,2,-1,True,2,1,2,0,5,0,2,-1,True,2,1,2,0,5,0,2,-1,True,2,1,2,0,5,0,2,-1,True
DAMIMAS_A21B_0554,test,30,4,4,2,2,5,3,2,12,7,3,9,6,3,0.4,0.3,0.0064313093837,0.0123934408073,0.0024074758592999997,2,0,3,0,7,0,6,0,True,2,0,3,0,6,-1,5,-1,True,2,0,3,0,6,-1,5,-1,True,2,0,3,0,6,-1,5,-1,True,2,0,3,0,6,-1,5,-1,True
DAMIMAS_A21B_0555,train,16,4,0,0,0,7,3,2,6,3,2,3,2,2,0.375,0.1875,0.0129986904296875,0.01837886875,0.006592994401,0,0,4,1,3,0,2,0,True,0,0,4,1,3,0,2,0,True,0,0,4,1,3,0,2,0,True,0,0,4,1,3,0,2,0,True,0,0,4,1,3,0,2,0,True
DAMIMAS_A21B_0556,val,24,4,4,2,2,8,4,3,8,4,3,4,3,1,0.3333333333333333,0.16666666666666666,0.012785313454833332,0.020590022135299996,0.007225129921899999,2,0,5,1,5,1,3,0,True,2,0,4,0,4,0,2,-1,True,2,0,4,0,4,0,2,-1,True,2,0,4,0,4,0,2,-1,True,2,0,4,0,4,0,2,-1,True
DAMIMAS_A21B_0557,val,22,4,3,1,1,2,1,1,11,6,4,6,4,2,0.5,0.2727272727272727,0.008437357398181817,0.018166925078200006,0.0011828625,2,1,1,0,6,0,3,-1,True,2,1,1,0,6,0,3,-1,True,2,1,1,0,6,0,3,-1,True,2,1,1,0,6,0,3,-1,True,2,1,1,0,6,0,3,-1,True
DAMIMAS_A21B_0558,train,23,4,0,0,0,11,4,3,7,4,2,5,3,2,0.30434782608695654,0.21739130434782608,0.007802881567043477,0.01189894,0.0040277119272,0,0,6,2,4,0,3,0,False,0,0,6,2,4,0,3,0,False,0,0,6,2,4,0,3,0,False,0,0,6,2,4,0,3,0,False,0,0,6,2,4,0,3,0,False
DAMIMAS_A21B_0559,train,9,4,0,0,0,0,0,0,0,0,0,9,8,4,0.0,1.0,0.008704319936333332,0.0113479269792,0.0059843716666,0,0,0,0,0,0,5,-3,False,0,0,0,0,0,0,5,-3,False,0,0,0,0,0,0,5,-3,False,0,0,0,0,0,0,5,-3,False,0,0,0,0,0,0,5,-3,False
DAMIMAS_A21B_0560,train,10,4,0,0,0,0,0,0,10,5,3,0,0,0,1.0,0.0,0.0175439398177,0.024904367552099998,0.011724067838600001,0,0,0,0,5,0,0,0,True,0,0,0,0,5,0,0,0,True,0,0,0,0,5,0,0,0,True,0,0,0,0,5,0,0,0,True,0,0,0,0,5,0,0,0,True
DAMIMAS_A21B_0561,train,24,4,2,1,1,4,2,2,14,9,4,4,3,2,0.5833333333333334,0.16666666666666666,0.009837519021291666,0.019610933723899996,0.0025048640366,1,0,2,0,8,-1,2,-1,True,1,0,2,0,8,-1,2,-1,True,1,0,2,0,8,-1,2,-1,True,1,0,2,0,8,-1,2,-1,True,1,0,2,0,8,-1,2,-1,True
DAMIMAS_A21B_0562,val,25,4,2,1,1,9,4,3,8,5,3,6,3,3,0.32,0.24,0.011143490625,0.02814850244800001,0.0030162443230000004,1,0,5,1,4,-1,3,0,True,1,0,5,1,4,-1,3,0,True,1,0,5,1,4,-1,3,0,True,1,0,5,1,4,-1,3,0,True,1,0,5,1,4,-1,3,0,True
DAMIMAS_A21B_0563,test,18,4,5,3,2,6,4,2,7,4,2,0,0,0,0.3888888888888889,0.0,0.012841196788166668,0.023419843489500006,0.0047030943749999995,3,0,3,-1,4,0,0,0,True,3,0,3,-1,4,0,0,0,True,3,0,3,-1,4,0,0,0,True,3,0,3,-1,4,0,0,0,True,3,0,3,-1,4,0,0,0,True
DAMIMAS_A21B_0564,train,21,4,6,4,2,3,2,1,9,6,3,3,2,1,0.42857142857142855,0.14285714285714285,0.015886613603666663,0.022644129948,0.010026128646,3,-1,2,0,5,-1,2,0,True,3,-1,2,0,5,-1,2,0,True,3,-1,2,0,5,-1,2,0,True,3,-1,2,0,5,-1,2,0,True,3,-1,2,0,5,-1,2,0,True
DAMIMAS_A21B_0565,train,19,4,0,0,0,0,0,0,14,8,4,5,4,2,0.7368421052631579,0.2631578947368421,0.013216959978052632,0.021098964583199997,0.00436851,0,0,0,0,8,0,3,-1,True,0,0,0,0,8,0,3,-1,True,0,0,0,0,8,0,3,-1,True,0,0,0,0,8,0,3,-1,True,0,0,0,0,8,0,3,-1,True
DAMIMAS_A21B_0566,train,27,4,0,0,0,13,6,4,10,5,3,4,2,2,0.37037037037037035,0.14814814814814814,0.010545944801296296,0.017842815000000005,0.0053623030208,0,0,7,1,5,0,2,0,True,0,0,7,1,5,0,2,0,True,0,0,7,1,5,0,2,0,True,0,0,7,1,5,0,2,0,True,0,0,7,1,5,0,2,0,True
DAMIMAS_A21B_0567,train,27,4,4,2,2,9,5,4,12,6,3,2,1,1,0.4444444444444444,0.07407407407407407,0.010208807446,0.0165038975,0.006735792448,2,0,5,0,7,1,1,0,True,2,0,5,0,6,0,1,0,True,2,0,5,0,6,0,1,0,True,2,0,5,0,6,0,1,0,True,2,0,5,0,6,0,1,0,True
DAMIMAS_A21B_0568,train,23,4,4,2,2,6,3,3,8,5,3,5,3,2,0.34782608695652173,0.21739130434782608,0.016758636548913044,0.0246442314062,0.0086312214584,2,0,3,0,5,0,3,0,True,2,0,3,0,4,-1,3,0,True,2,0,3,0,4,-1,3,0,True,2,0,3,0,4,-1,3,0,True,2,0,3,0,4,-1,3,0,True
DAMIMAS_A21B_0569,train,24,4,5,2,2,4,2,2,12,7,4,3,2,2,0.5,0.125,0.014801633051208333,0.030651655390599997,0.0038867328906,3,1,2,0,6,-1,2,0,True,3,1,2,0,6,-1,2,0,True,3,1,2,0,6,-1,2,0,True,3,1,2,0,6,-1,2,0,True,3,1,2,0,6,-1,2,0,True
DAMIMAS_A21B_0570,val,22,4,0,0,0,5,3,3,11,7,4,6,3,2,0.5,0.2727272727272727,0.013173079296863639,0.026530723880200006,0.0040056086718,0,0,3,0,6,-1,3,0,True,0,0,3,0,6,-1,3,0,True,0,0,3,0,6,-1,3,0,True,0,0,3,0,6,-1,3,0,True,0,0,3,0,6,-1,3,0,True
DAMIMAS_A21B_0571,train,24,4,6,3,2,7,6,2,9,5,3,2,1,1,0.375,0.08333333333333333,0.017873658333375,0.0293596040364,0.0087650371614,3,0,4,-2,5,0,1,0,False,3,0,4,-2,5,0,1,0,False,3,0,4,-2,5,0,1,0,False,3,0,4,-2,5,0,1,0,False,3,0,4,-2,5,0,1,0,False
DAMIMAS_A21B_0572,train,16,4,4,2,2,6,3,2,4,3,2,2,1,1,0.25,0.125,0.018337188981125,0.028399730599,0.011101088151,2,0,3,0,2,-1,1,0,True,2,0,3,0,2,-1,1,0,True,2,0,3,0,2,-1,1,0,True,2,0,3,0,2,-1,1,0,True,2,0,3,0,2,-1,1,0,True
DAMIMAS_A21B_0573,train,24,4,0,0,0,6,4,2,11,6,3,7,5,2,0.4583333333333333,0.2916666666666667,0.012434119227416668,0.018691738177,0.0048894072395,0,0,3,-1,6,0,4,-1,True,0,0,3,-1,6,0,4,-1,True,0,0,3,-1,6,0,4,-1,True,0,0,3,-1,6,0,4,-1,True,0,0,3,-1,6,0,4,-1,True
DAMIMAS_A21B_0574,train,13,4,0,0,0,1,1,1,8,4,2,4,2,1,0.6153846153846154,0.3076923076923077,0.022577926101769234,0.041934796875000006,0.010683079010399998,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True
DAMIMAS_A21B_0575,train,28,4,6,3,2,8,4,3,11,6,4,3,2,1,0.39285714285714285,0.10714285714285714,0.014160123158464285,0.023570314427,0.004921882031200001,3,0,5,1,7,1,2,0,True,3,0,4,0,6,0,2,0,True,3,0,4,0,6,0,2,0,True,3,0,4,0,6,0,2,0,True,3,0,4,0,6,0,2,0,True
DAMIMAS_A21B_0576,train,25,4,5,3,2,6,4,2,12,6,4,2,1,1,0.48,0.08,0.02241457392708,0.033058585937400006,0.013753187448,3,0,3,-1,6,0,1,0,True,3,0,3,-1,6,0,1,0,True,3,0,3,-1,6,0,1,0,True,3,0,3,-1,6,0,1,0,True,3,0,3,-1,6,0,1,0,True
DAMIMAS_A21B_0577,train,15,4,6,3,2,0,0,0,6,4,2,3,2,1,0.4,0.2,0.015801792534733333,0.026903370520799996,0.005159187500000001,3,0,0,0,3,-1,2,0,True,3,0,0,0,3,-1,2,0,True,3,0,0,0,3,-1,2,0,True,3,0,0,0,3,-1,2,0,True,3,0,0,0,3,-1,2,0,True
DAMIMAS_A21B_0578,test,12,4,2,1,1,8,5,3,2,1,1,0,0,0,0.16666666666666666,0.0,0.010262977343749998,0.016365734531099997,0.004195783125000001,1,0,4,-1,1,0,0,0,True,1,0,4,-1,1,0,0,0,True,1,0,4,-1,1,0,0,0,True,1,0,4,-1,1,0,0,0,True,1,0,4,-1,1,0,0,0,True
DAMIMAS_A21B_0579,train,28,4,10,5,4,6,3,2,10,6,3,2,1,1,0.35714285714285715,0.07142857142857142,0.01108956201635714,0.0216474449739,0.0048062057292,5,0,4,1,6,0,1,0,True,5,0,3,0,5,-1,1,0,True,5,0,3,0,5,-1,1,0,True,5,0,3,0,5,-1,1,0,True,5,0,3,0,5,-1,1,0,True
DAMIMAS_A21B_0580,train,25,4,4,2,2,8,4,3,12,6,3,1,1,1,0.48,0.04,0.024199590281240003,0.030050087604000002,0.014599676458400001,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True
DAMIMAS_A21B_0581,train,20,4,2,1,1,5,3,2,9,5,3,4,2,2,0.45,0.2,0.015615198919300003,0.02809835500000002,0.0044303993750000005,1,0,3,0,5,0,2,0,True,1,0,3,0,5,0,2,0,True,1,0,3,0,5,0,2,0,True,1,0,3,0,5,0,2,0,True,1,0,3,0,5,0,2,0,True
DAMIMAS_A21B_0582,train,26,4,4,2,1,10,6,3,9,5,3,3,2,2,0.34615384615384615,0.11538461538461539,0.013352032502,0.0201880053385,0.004489746875000001,2,0,6,0,5,0,2,0,True,2,0,5,-1,5,0,2,0,True,2,0,5,-1,5,0,2,0,True,2,0,5,-1,5,0,2,0,True,2,0,5,-1,5,0,2,0,True
DAMIMAS_A21B_0583,train,6,4,2,1,1,4,2,1,0,0,0,0,0,0,0.0,0.0,0.021415523741333334,0.030175857161499998,0.01516930625,1,0,2,0,0,0,0,0,True,1,0,2,0,0,0,0,0,True,1,0,2,0,0,0,0,0,True,1,0,2,0,0,0,0,0,True,1,0,2,0,0,0,0,0,True
DAMIMAS_A21B_0584,train,19,4,2,1,1,6,3,2,10,5,3,1,1,1,0.5263157894736842,0.05263157894736842,0.015219212595947364,0.022814074375,0.008935390416599999,1,0,3,0,5,0,1,0,True,1,0,3,0,5,0,1,0,True,1,0,3,0,5,0,1,0,True,1,0,3,0,5,0,1,0,True,1,0,3,0,5,0,1,0,True
DAMIMAS_A21B_0585,train,21,4,4,2,2,4,2,2,7,4,2,6,3,2,0.3333333333333333,0.2857142857142857,0.01586285249257143,0.025429774999999998,0.006088821875,2,0,2,0,4,0,4,1,True,2,0,2,0,4,0,3,0,True,2,0,2,0,4,0,3,0,True,2,0,2,0,4,0,3,0,True,2,0,2,0,4,0,3,0,True
DAMIMAS_A21B_0586,val,15,4,0,0,0,6,3,2,5,4,2,4,2,2,0.3333333333333333,0.26666666666666666,0.020811382083333333,0.0323989580208,0.007911095,0,0,3,0,3,-1,2,0,True,0,0,3,0,3,-1,2,0,True,0,0,3,0,3,-1,2,0,True,0,0,3,0,3,-1,2,0,True,0,0,3,0,3,-1,2,0,True
DAMIMAS_A21B_0587,train,5,4,5,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0229594226042,0.0292045292188,0.0175699227084,2,-1,0,0,0,0,0,0,True,2,-1,0,0,0,0,0,0,True,3,0,0,0,0,0,0,0,True,3,0,0,0,0,0,0,0,True,3,0,0,0,0,0,0,0,True
DAMIMAS_A21B_0588,train,21,4,6,4,2,6,3,2,6,3,2,3,2,1,0.2857142857142857,0.14285714285714285,0.019035082031238097,0.02364750625,0.012899642448,3,-1,3,0,3,0,2,0,True,3,-1,3,0,3,0,2,0,True,3,-1,3,0,3,0,2,0,True,3,-1,3,0,3,0,2,0,True,3,-1,3,0,3,0,2,0,True
DAMIMAS_A21B_0589,train,25,4,2,1,1,4,2,2,17,10,5,2,1,1,0.68,0.08,0.018669151520839998,0.031171490468800002,0.0053251894792,1,0,2,0,9,-1,1,0,True,1,0,2,0,9,-1,1,0,True,1,0,2,0,9,-1,1,0,True,1,0,2,0,9,-1,1,0,True,1,0,2,0,9,-1,1,0,True
DAMIMAS_A21B_0590,train,23,4,8,4,2,4,2,1,6,4,2,5,4,2,0.2608695652173913,0.21739130434782608,0.01165654989808696,0.023139479166600002,0.0040937278646,4,0,2,0,3,-1,3,-1,True,4,0,2,0,3,-1,3,-1,True,4,0,2,0,3,-1,3,-1,True,4,0,2,0,3,-1,3,-1,True,4,0,2,0,3,-1,3,-1,True
DAMIMAS_A21B_0591,test,23,4,4,2,1,9,5,3,9,5,3,1,1,1,0.391304347826087,0.043478260869565216,0.018890588360478258,0.033528656770800004,0.0096852603124,2,0,5,0,5,0,1,0,True,2,0,5,0,5,0,1,0,True,2,0,5,0,5,0,1,0,True,2,0,5,0,5,0,1,0,True,2,0,5,0,5,0,1,0,True
DAMIMAS_A21B_0592,train,14,4,2,1,1,2,1,1,10,6,3,0,0,0,0.7142857142857143,0.0,0.026290253162214283,0.033090459453100005,0.0148692347397,1,0,1,0,5,-1,0,0,True,1,0,1,0,5,-1,0,0,True,1,0,1,0,5,-1,0,0,True,1,0,1,0,5,-1,0,0,True,1,0,1,0,5,-1,0,0,True
DAMIMAS_A21B_0593,val,5,4,0,0,0,0,0,0,2,1,1,3,2,2,0.4,0.6,0.012673541614599998,0.0223298209376,0.0040397526042,0,0,0,0,1,0,2,0,True,0,0,0,0,1,0,2,0,True,0,0,0,0,1,0,2,0,True,0,0,0,0,1,0,2,0,True,0,0,0,0,1,0,2,0,True
DAMIMAS_A21B_0594,train,25,4,7,4,2,8,5,2,6,3,2,4,3,2,0.24,0.16,0.01835527857292,0.037867668125000004,0.0063261877084,4,0,5,0,4,1,3,0,True,4,0,4,-1,3,0,2,-1,True,4,0,4,-1,3,0,2,-1,True,4,0,4,-1,3,0,2,-1,True,4,0,4,-1,3,0,2,-1,True
DAMIMAS_A21B_0595,val,24,4,5,3,2,8,4,2,11,6,3,0,0,0,0.4583333333333333,0.0,0.023298300119375,0.0380425857812,0.0109683344272,3,0,5,1,6,0,0,0,True,3,0,5,1,6,0,0,0,True,3,0,5,1,6,0,0,0,True,3,0,5,1,6,0,0,0,True,3,0,5,1,6,0,0,0,True
DAMIMAS_A21B_0596,train,23,4,0,0,0,4,2,1,14,8,4,5,4,2,0.6086956521739131,0.21739130434782608,0.03023447971013044,0.0583389665104,0.0107408885416,0,0,2,0,8,0,3,-1,True,0,0,2,0,8,0,3,-1,True,0,0,2,0,8,0,3,-1,True,0,0,2,0,8,0,3,-1,True,0,0,2,0,8,0,3,-1,True
DAMIMAS_A21B_0597,train,15,4,0,0,0,0,0,0,15,8,4,0,0,0,1.0,0.0,0.04048471647566666,0.07902398203120001,0.01412499875,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True
DAMIMAS_A21B_0598,train,19,4,2,1,1,6,3,2,9,5,3,2,1,1,0.47368421052631576,0.10526315789473684,0.026850118516947366,0.04322271177079999,0.0117832130208,1,0,3,0,5,0,1,0,True,1,0,3,0,5,0,1,0,True,1,0,4,1,5,0,1,0,True,1,0,4,1,5,0,1,0,True,1,0,4,1,5,0,1,0,True
DAMIMAS_A21B_0599,train,24,4,6,3,2,6,4,2,10,6,4,2,2,1,0.4166666666666667,0.08333333333333333,0.02414583381075,0.039455503437500004,0.0107551228645,3,0,4,0,6,0,1,-1,True,3,0,3,-1,6,0,1,-1,True,3,0,3,-1,6,0,1,-1,True,3,0,3,-1,6,0,1,-1,True,3,0,3,-1,6,0,1,-1,True
DAMIMAS_A21B_0600,train,28,4,5,3,2,4,2,1,12,7,4,7,4,3,0.42857142857142855,0.25,0.027433161532749998,0.0468552732552,0.009321807187500001,3,0,2,0,7,0,5,1,True,3,0,2,0,7,0,4,0,True,3,0,2,0,7,0,4,0,True,3,0,2,0,7,0,4,0,True,3,0,2,0,7,0,4,0,True
DAMIMAS_A21B_0601,test,11,4,0,0,0,0,0,0,10,5,3,1,1,1,0.9090909090909091,0.09090909090909091,0.020366267211181822,0.035035698698,0.00609375,0,0,0,0,5,0,1,0,True,0,0,0,0,5,0,1,0,True,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True
DAMIMAS_A21B_0602,train,26,4,7,4,2,7,4,2,8,5,3,4,3,1,0.3076923076923077,0.15384615384615385,0.014966716366192307,0.0270539859375,0.004658202213500001,4,0,4,0,5,0,3,0,True,4,0,4,0,4,-1,2,-1,True,4,0,4,0,4,-1,2,-1,True,4,0,4,0,4,-1,2,-1,True,4,0,4,0,4,-1,2,-1,True
DAMIMAS_A21B_0603,train,18,4,4,2,1,7,4,2,6,3,2,1,1,1,0.3333333333333333,0.05555555555555555,0.018606379166666666,0.026332650937500004,0.0084423241147,2,0,4,0,3,0,1,0,True,2,0,4,0,3,0,1,0,True,2,0,4,0,3,0,0,-1,True,2,0,4,0,3,0,0,-1,True,2,0,4,0,3,0,1,0,True
DAMIMAS_A21B_0604,train,12,4,0,0,0,6,3,2,4,2,2,2,1,1,0.3333333333333333,0.16666666666666666,0.01852734431425,0.028963950703199997,0.006912370312500001,0,0,3,0,2,0,1,0,True,0,0,3,0,2,0,1,0,True,0,0,3,0,2,0,1,0,True,0,0,3,0,2,0,1,0,True,0,0,3,0,2,0,1,0,True
DAMIMAS_A21B_0605,train,21,4,3,2,2,4,2,2,10,6,3,4,3,2,0.47619047619047616,0.19047619047619047,0.031103541790666673,0.05458984375,0.0155859,2,0,2,0,6,0,2,-1,True,2,0,2,0,6,0,2,-1,True,2,0,2,0,6,0,2,-1,True,2,0,2,0,6,0,2,-1,True,2,0,2,0,6,0,2,-1,True
DAMIMAS_A21B_0606,train,22,4,1,1,1,7,5,3,7,4,3,7,4,3,0.3181818181818182,0.3181818181818182,0.028839512322500004,0.04678718062500001,0.0142761748178,1,0,4,-1,4,0,4,0,True,1,0,4,-1,4,0,4,0,True,1,0,4,-1,4,0,4,0,True,1,0,4,-1,4,0,4,0,True,1,0,4,-1,4,0,4,0,True
DAMIMAS_A21B_0607,train,25,4,8,4,3,8,4,3,7,4,2,2,1,1,0.28,0.08,0.029396636572920003,0.05181126604160001,0.013471288958400003,4,0,5,1,4,0,1,0,True,4,0,5,1,4,0,1,0,True,5,1,5,1,4,0,1,0,True,5,1,5,1,4,0,1,0,True,5,1,5,1,4,0,1,0,True
DAMIMAS_A21B_0608,train,22,4,0,0,0,3,2,1,14,8,4,5,3,2,0.6363636363636364,0.22727272727272727,0.018151353267045457,0.03577875984360002,0.0042879606512,0,0,2,0,8,0,3,0,True,0,0,2,0,8,0,3,0,True,0,0,2,0,8,0,3,0,True,0,0,2,0,8,0,3,0,True,0,0,2,0,8,0,3,0,True
DAMIMAS_A21B_0609,val,19,4,2,1,1,4,2,2,8,5,3,5,3,2,0.42105263157894735,0.2631578947368421,0.02520324174889474,0.050275724479199986,0.006768196978999999,1,0,2,0,4,-1,3,0,True,1,0,2,0,4,-1,3,0,True,1,0,2,0,5,0,3,0,True,1,0,2,0,5,0,3,0,True,1,0,2,0,5,0,3,0,True
DAMIMAS_A21B_0610,train,20,4,0,0,0,11,6,4,6,4,2,3,2,1,0.3,0.15,0.029997656367199997,0.05628462348960001,0.010023282239600001,0,0,6,0,3,-1,2,0,True,0,0,6,0,3,-1,2,0,True,0,0,6,0,3,-1,2,0,True,0,0,6,0,3,-1,2,0,True,0,0,6,0,3,-1,2,0,True
DAMIMAS_A21B_0611,train,20,4,0,0,0,11,6,3,9,5,3,0,0,0,0.45,0.0,0.0184974083854,0.02573440875,0.010563321927100001,0,0,6,0,5,0,0,0,True,0,0,6,0,5,0,0,0,True,0,0,6,0,5,0,0,0,True,0,0,6,0,5,0,0,0,True,0,0,6,0,5,0,0,0,True
DAMIMAS_A21B_0612,val,14,4,0,0,0,1,1,1,13,8,4,0,0,0,0.9285714285714286,0.0,0.02677777682292857,0.03813495255220001,0.0125774042188,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True
DAMIMAS_A21B_0613,train,10,4,0,0,0,2,1,1,6,4,2,2,1,1,0.6,0.2,0.022477802499999998,0.035836571953199996,0.0105218642709,0,0,1,0,3,-1,1,0,True,0,0,1,0,3,-1,1,0,True,0,0,1,0,3,-1,1,0,True,0,0,1,0,3,-1,1,0,True,0,0,1,0,3,-1,1,0,True
DAMIMAS_A21B_0614,val,25,4,3,2,1,10,5,3,7,5,3,5,4,2,0.28,0.2,0.024967231229160003,0.038732522187599996,0.011850898125,2,0,6,1,4,-1,3,-1,True,2,0,6,1,4,-1,3,-1,True,2,0,6,1,4,-1,3,-1,True,2,0,6,1,4,-1,3,-1,True,2,0,6,1,4,-1,3,-1,True
DAMIMAS_A21B_0615,train,22,4,5,3,2,10,5,3,6,3,2,1,1,1,0.2727272727272727,0.045454545454545456,0.018629553811545452,0.032476740781400004,0.0064632498178,3,0,6,1,3,0,1,0,True,3,0,6,1,3,0,1,0,True,3,0,6,1,3,0,1,0,True,3,0,6,1,3,0,1,0,True,3,0,6,1,3,0,1,0,True
DAMIMAS_A21B_0616,test,22,4,4,2,1,4,2,1,9,5,3,5,4,2,0.4090909090909091,0.22727272727272727,0.027545712997181816,0.058468783073000026,0.0087052665104,2,0,2,0,5,0,3,-1,True,2,0,2,0,5,0,3,-1,True,2,0,2,0,5,0,3,-1,True,2,0,2,0,5,0,3,-1,True,2,0,2,0,5,0,3,-1,True
DAMIMAS_A21B_0617,train,21,4,5,3,2,5,3,2,9,5,3,2,1,1,0.42857142857142855,0.09523809523809523,0.02845360482390476,0.056503837499999994,0.007366523177,3,0,3,0,5,0,1,0,True,3,0,3,0,5,0,1,0,True,3,0,3,0,5,0,1,0,True,3,0,3,0,5,0,1,0,True,3,0,3,0,5,0,1,0,True
DAMIMAS_A21B_0618,test,17,4,6,3,2,6,4,2,4,2,1,1,1,1,0.23529411764705882,0.058823529411764705,0.02572768246017647,0.036435475,0.0148053857292,3,0,3,-1,2,0,1,0,True,3,0,3,-1,2,0,1,0,True,3,0,3,-1,2,0,1,0,True,3,0,3,-1,2,0,1,0,True,3,0,3,-1,2,0,1,0,True
DAMIMAS_A21B_0619,train,26,4,11,6,4,5,4,2,10,6,3,0,0,0,0.38461538461538464,0.0,0.018362556310115383,0.031038796875,0.007993583724,6,0,3,-1,6,0,0,0,True,6,0,3,-1,5,-1,0,0,True,6,0,3,-1,5,-1,0,0,True,6,0,3,-1,5,-1,0,0,True,6,0,3,-1,5,-1,0,0,True
