tree_id,split,n_dets,n_sides,b3frac,naive_B1,naive_B2,naive_B3,naive_B4,gt_B1,gt_B2,gt_B3,gt_B4,M31_B1,M31_B2,M31_B3,M31_B4,M31_err_B1,M31_err_B2,M31_err_B3,M31_err_B4,M31_within1,M30_sa_within1,M30_sa_B1,M30_sa_B2,M30_sa_B3,M30_sa_B4,vis_within1,vis_B1,vis_B2,vis_B3,vis_B4,sid_within1,sid_B1,sid_B2,sid_B3,sid_B4,gmb_within1,gmb_B1,gmb_B2,gmb_B3,gmb_B4,med_within1,med_B1,med_B2,med_B3,med_B4,adp_within1,adp_B1,adp_B2,adp_B3,adp_B4
DAMIMAS_A21B_0663,val,24,4,0.625,0,3,15,6,0,2,9,3,0,2,8,3,0,0,-1,0,True,True,0,2,8,4,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,9,4
DAMIMAS_A21B_0664,train,28,4,0.6071428571428571,2,4,17,5,1,2,9,3,1,2,9,3,0,0,0,0,True,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,10,3
DAMIMAS_A21B_0665,train,24,4,0.4583333333333333,6,5,11,2,3,3,6,1,3,3,6,1,0,0,0,0,True,True,3,2,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1
DAMIMAS_A21B_0666,train,12,4,0.5833333333333334,0,0,7,5,0,0,4,3,0,0,4,3,0,0,0,0,True,True,0,0,4,3,True,0,0,4,3,True,0,0,4,3,True,0,0,4,3,True,0,0,4,3,True,0,0,4,3
DAMIMAS_A21B_0667,train,19,4,0.47368421052631576,4,2,9,4,2,1,6,2,2,1,5,2,0,0,-1,0,True,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2
DAMIMAS_A21B_0668,train,27,4,0.4444444444444444,4,2,12,9,2,1,7,5,2,1,7,6,0,0,0,1,True,True,2,1,6,6,True,2,1,6,5,True,2,1,6,5,True,2,1,6,5,True,2,1,6,5,True,2,1,7,6
DAMIMAS_A21B_0669,train,29,4,0.6206896551724138,5,2,18,4,3,1,9,3,3,1,10,2,0,0,1,-1,True,True,2,1,10,2,True,3,1,10,2,True,3,1,10,2,True,3,1,10,2,True,3,1,10,2,False,3,1,11,3
DAMIMAS_A21B_0670,train,18,4,0.2222222222222222,1,5,4,8,1,3,2,5,1,3,2,4,0,0,0,-1,True,True,1,2,2,5,True,1,3,2,4,True,1,3,2,4,True,1,3,2,4,True,1,3,2,4,True,1,3,2,5
DAMIMAS_A21B_0671,train,23,4,0.6086956521739131,2,2,14,5,1,1,8,3,1,1,8,3,0,0,0,0,True,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3
DAMIMAS_A21B_0672,test,24,4,0.4583333333333333,2,3,11,8,1,2,6,4,1,2,6,4,0,0,0,0,True,True,1,2,6,5,True,1,2,6,4,True,1,2,6,4,True,1,2,6,4,True,1,2,6,4,True,1,2,6,5
DAMIMAS_A21B_0673,train,23,4,0.6086956521739131,4,2,14,3,2,1,7,2,2,1,8,2,0,0,1,0,True,True,2,1,8,2,True,2,1,8,2,True,2,1,8,2,True,2,1,8,2,True,2,1,8,2,True,2,1,8,2
DAMIMAS_A21B_0674,test,17,4,0.4117647058823529,3,4,7,3,2,2,4,2,1,2,4,2,-1,0,0,0,True,True,2,2,4,2,True,2,2,4,2,True,2,2,4,2,True,1,2,4,2,True,2,2,4,2,True,1,2,4,2
DAMIMAS_A21B_0675,train,26,4,0.38461538461538464,2,4,10,10,1,2,5,5,1,2,6,6,0,0,1,1,True,True,1,2,5,6,True,1,2,6,6,True,1,2,6,6,True,1,2,6,6,True,1,2,6,6,True,1,2,6,6
DAMIMAS_A21B_0676,train,26,4,0.34615384615384615,2,6,9,9,1,3,6,5,1,3,5,5,0,0,-1,0,True,True,1,3,5,6,True,1,3,5,5,True,1,3,5,5,True,1,3,5,5,True,1,3,5,5,True,1,4,5,6
DAMIMAS_A21B_0677,train,26,4,0.34615384615384615,4,4,9,9,2,2,5,5,2,2,5,6,0,0,0,1,True,True,2,2,5,6,True,2,2,5,5,True,2,2,5,5,True,2,2,5,5,True,2,2,5,5,True,2,2,5,6
DAMIMAS_A21B_0678,test,20,4,0.35,2,7,7,4,1,4,4,2,1,4,4,2,0,0,0,0,True,True,1,4,4,2,True,1,4,4,2,True,1,4,4,2,True,1,4,4,2,True,1,4,4,2,True,1,4,4,2
DAMIMAS_A21B_0679,train,27,4,0.5185185185185185,0,8,14,5,0,4,7,3,0,5,8,3,0,1,1,0,True,True,0,4,8,3,True,0,5,8,3,True,0,5,8,3,True,0,5,8,3,True,0,5,8,3,True,0,5,8,3
DAMIMAS_A21B_0680,train,30,4,0.6666666666666666,0,5,20,5,0,3,11,3,0,3,11,3,0,0,0,0,True,True,0,2,11,3,True,0,3,11,3,True,0,3,11,3,True,0,3,11,3,True,0,3,11,3,True,0,3,12,3
DAMIMAS_A21B_0681,train,28,4,0.6071428571428571,4,2,17,5,2,1,10,4,2,1,10,3,0,0,0,-1,True,True,2,1,9,3,True,2,1,10,3,True,2,1,10,3,True,2,1,10,3,True,2,1,10,3,True,2,1,10,3
DAMIMAS_A21B_0682,val,25,4,0.2,6,4,5,10,3,2,3,5,3,2,3,6,0,0,0,1,True,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6
DAMIMAS_A21B_0683,val,29,4,0.41379310344827586,4,4,12,9,2,2,7,5,2,2,7,6,0,0,0,1,True,True,2,2,6,6,True,2,2,7,5,True,2,2,7,5,True,2,2,7,5,True,2,2,7,5,True,2,2,7,6
DAMIMAS_A21B_0684,val,27,4,0.6666666666666666,2,3,18,4,1,2,10,2,1,2,10,2,0,0,0,0,True,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,11,3
DAMIMAS_A21B_0685,train,24,4,0.4583333333333333,4,1,11,8,2,1,6,4,2,1,6,4,0,0,0,0,True,True,2,1,6,5,True,2,1,6,4,True,2,1,6,4,True,2,1,6,4,True,2,1,6,4,True,2,1,6,5
DAMIMAS_A21B_0686,train,24,4,0.4166666666666667,6,4,10,4,3,2,6,2,3,2,6,3,0,0,0,1,True,True,3,2,5,2,True,4,2,6,2,True,4,2,6,2,True,3,2,6,2,True,4,2,6,2,True,3,2,6,3
DAMIMAS_A21B_0687,test,20,4,0.55,0,5,11,4,0,3,7,3,0,3,6,2,0,0,-1,-1,True,True,0,2,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2
DAMIMAS_A21B_0688,train,24,4,0.5833333333333334,3,2,14,5,2,1,8,4,2,1,8,3,0,0,0,-1,True,True,2,1,8,3,True,2,1,8,3,True,2,1,8,3,True,2,1,8,3,True,2,1,8,3,True,2,1,8,3
DAMIMAS_A21B_0689,train,24,4,0.375,0,8,9,7,0,4,5,5,0,5,5,4,0,1,0,-1,True,True,0,4,5,4,True,0,5,5,4,True,0,5,5,4,True,0,5,5,4,True,0,5,5,4,True,0,5,5,4
DAMIMAS_A21B_0690,train,16,4,0.25,2,2,4,8,1,1,2,4,1,1,2,5,0,0,0,1,True,True,1,1,2,5,True,1,1,2,5,True,1,1,2,5,True,1,1,2,5,True,1,1,2,5,True,1,1,2,5
DAMIMAS_A21B_0691,train,20,4,0.6,0,4,12,4,0,2,7,3,0,2,7,2,0,0,0,-1,True,True,0,2,6,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2
DAMIMAS_A21B_0692,train,17,4,0.5882352941176471,2,3,10,2,1,2,5,1,1,2,6,1,0,0,1,0,True,True,1,2,5,1,True,1,2,6,1,True,1,2,6,1,True,1,2,6,1,True,1,2,6,1,True,1,2,6,1
DAMIMAS_A21B_0693,train,26,4,0.6153846153846154,2,3,16,5,1,2,9,3,1,2,9,3,0,0,0,0,True,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3,True,1,2,9,3
DAMIMAS_A21B_0694,train,14,4,0.7857142857142857,3,0,11,0,2,0,6,0,1,0,6,0,-1,0,0,0,True,True,2,0,6,0,True,2,0,6,0,True,2,0,6,0,True,1,0,6,0,True,2,0,6,0,True,1,0,6,0
DAMIMAS_A21B_0695,train,23,4,0.43478260869565216,3,4,10,6,2,2,6,4,2,2,6,4,0,0,0,0,True,True,2,2,5,4,True,2,2,6,3,True,2,2,6,3,True,2,2,6,3,True,2,2,6,3,True,2,2,6,4
DAMIMAS_A21B_0696,train,21,4,0.6666666666666666,0,2,14,5,0,1,7,3,0,1,8,3,0,0,1,0,True,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3
DAMIMAS_A21B_0697,val,24,4,0.5833333333333334,2,2,14,6,1,1,7,3,1,1,8,3,0,0,1,0,True,True,1,1,8,4,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3,True,1,1,8,3,True,1,1,8,4
DAMIMAS_A21B_0698,train,21,4,0.47619047619047616,5,0,10,6,3,0,5,4,3,0,6,3,0,0,1,-1,True,True,2,0,5,4,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3,True,3,0,6,4
DAMIMAS_A21B_0699,train,19,4,0.47368421052631576,0,3,9,7,0,2,5,5,0,2,5,4,0,0,0,-1,True,True,0,2,5,4,True,0,2,5,4,True,0,2,5,4,True,0,2,5,4,True,0,2,5,4,True,0,2,5,4
DAMIMAS_A21B_0700,train,20,4,0.25,6,4,5,5,3,2,3,3,3,2,3,3,0,0,0,0,True,True,3,2,3,3,True,3,2,3,3,True,3,2,3,3,True,3,2,3,3,True,3,2,3,3,True,3,2,3,3
DAMIMAS_A21B_0701,train,27,4,0.6296296296296297,2,4,17,4,1,2,9,2,1,2,10,2,0,0,1,0,True,True,1,2,9,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,3
DAMIMAS_A21B_0702,train,18,4,0.6666666666666666,2,0,12,4,1,0,5,2,1,0,7,2,0,0,2,0,False,True,1,0,6,2,False,1,0,7,2,False,1,0,7,2,False,1,0,7,2,False,1,0,7,2,False,1,0,7,2
DAMIMAS_A21B_0703,val,23,4,0.6086956521739131,4,4,14,1,2,2,8,1,2,2,8,1,0,0,0,0,True,True,2,2,8,1,True,2,2,8,1,True,2,2,8,1,True,2,2,8,1,True,2,2,8,1,True,2,2,8,1
DAMIMAS_A21B_0704,unknown,26,4,0.5,0,6,13,7,0,3,6,4,0,4,7,4,0,1,1,0,True,True,0,3,7,4,True,0,4,7,4,True,0,4,7,4,True,0,4,7,4,True,0,4,7,4,False,0,4,8,4
DAMIMAS_A21B_0705,train,26,4,0.5,4,4,13,5,2,2,7,3,2,2,7,3,0,0,0,0,True,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,8,3
DAMIMAS_A21B_0706,test,24,4,0.4166666666666667,6,0,10,8,3,0,5,4,3,0,6,5,0,0,1,1,True,True,3,0,5,5,True,4,0,6,5,True,4,0,6,5,True,3,0,6,5,True,4,0,6,5,True,3,0,6,5
DAMIMAS_A21B_0707,train,26,4,0.7307692307692307,0,4,19,3,0,2,10,2,0,2,11,2,0,0,1,0,True,True,0,2,10,2,True,0,2,11,2,True,0,2,11,2,True,0,2,11,2,True,0,2,11,2,True,0,2,11,2
DAMIMAS_A21B_0708,val,28,4,0.5357142857142857,3,3,15,7,1,2,7,4,2,2,9,4,1,0,2,0,False,True,2,2,8,4,False,2,2,9,4,False,2,2,9,4,False,2,2,9,4,False,2,2,9,4,False,2,2,9,5
DAMIMAS_A21B_0709,train,27,4,0.37037037037037035,6,4,10,7,3,2,6,4,3,2,6,5,0,0,0,1,True,True,3,2,5,4,True,4,2,6,4,True,4,2,6,4,True,3,2,6,4,True,4,2,6,4,True,3,2,6,5
DAMIMAS_A21B_0710,train,25,4,0.4,6,5,10,4,3,2,5,2,3,3,6,3,0,1,1,1,True,True,3,2,5,2,True,3,3,6,2,True,3,3,6,2,True,3,3,6,2,True,3,3,6,2,True,3,3,6,3
DAMIMAS_A21B_0711,train,23,4,0.43478260869565216,4,5,10,4,2,2,6,2,2,3,6,3,0,1,0,1,True,True,2,2,5,2,True,2,3,5,2,True,2,3,5,2,True,2,3,5,2,True,2,3,5,2,True,2,3,6,3
DAMIMAS_A21B_0712,test,24,4,0.625,2,4,15,3,1,2,7,2,1,2,8,2,0,0,1,0,True,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,False,1,2,9,2
DAMIMAS_A21B_0713,test,19,4,0.5263157894736842,2,4,10,3,1,2,5,2,1,2,6,2,0,0,1,0,True,True,1,2,5,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2
DAMIMAS_A21B_0714,train,26,4,0.38461538461538464,0,6,10,10,0,3,5,6,0,3,6,6,0,0,1,0,True,True,0,3,5,6,True,0,3,6,6,True,0,3,6,6,True,0,3,6,6,True,0,3,6,6,True,0,4,6,6
DAMIMAS_A21B_0715,train,26,4,0.5384615384615384,4,4,14,4,2,2,7,2,2,2,8,2,0,0,1,0,True,True,2,2,8,2,True,2,2,8,2,True,2,2,8,2,True,2,2,8,2,True,2,2,8,2,True,2,2,8,3
DAMIMAS_A21B_0716,test,28,4,0.6428571428571429,2,4,18,4,1,2,9,2,1,2,10,2,0,0,1,0,True,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,True,1,2,10,2,False,1,2,11,3
DAMIMAS_A21B_0717,train,24,4,0.4583333333333333,5,3,11,5,2,2,6,3,3,2,6,3,1,0,0,0,True,True,2,2,6,3,True,3,2,6,3,True,3,2,6,3,True,3,2,6,3,True,3,2,6,3,True,3,2,6,3
DAMIMAS_A21B_0718,test,25,4,0.32,6,4,8,7,3,2,4,4,3,2,5,4,0,0,1,0,True,True,3,2,4,4,True,4,2,5,4,True,4,2,5,4,True,3,2,5,4,True,4,2,5,4,True,3,2,5,4
DAMIMAS_A21B_0719,train,19,4,0.6842105263157895,4,2,13,0,2,1,8,0,2,1,7,0,0,0,-1,0,True,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0
DAMIMAS_A21B_0720,train,25,4,0.64,7,0,16,2,3,0,9,1,4,0,9,1,1,0,0,0,True,True,4,0,9,1,True,4,0,9,1,True,4,0,9,1,True,4,0,9,1,True,4,0,9,1,True,4,0,9,1
DAMIMAS_A21B_0721,train,28,4,0.6428571428571429,4,3,18,3,2,2,9,2,2,2,10,2,0,0,1,0,True,True,2,2,10,2,True,2,2,10,2,True,2,2,10,2,True,2,2,10,2,True,2,2,10,2,False,2,2,11,2
DAMIMAS_A21B_0722,train,21,4,0.5238095238095238,2,4,11,4,1,2,7,2,1,2,6,2,0,0,-1,0,True,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2,True,1,2,6,2
DAMIMAS_A21B_0723,train,36,4,0.3888888888888889,4,9,14,9,2,4,7,4,2,6,9,6,0,2,2,2,False,False,2,4,8,6,True,2,5,8,5,True,2,5,8,5,True,2,5,8,5,True,2,5,8,5,False,2,6,9,6
DAMIMAS_A21B_0724,val,17,4,0.29411764705882354,3,6,5,3,1,3,2,1,1,3,3,2,0,0,1,1,True,True,2,3,3,2,True,2,3,3,2,True,2,3,3,2,True,1,3,3,2,True,2,3,3,2,True,1,3,3,2
DAMIMAS_A21B_0725,val,12,4,0.5833333333333334,0,4,7,1,0,2,4,1,0,2,4,1,0,0,0,0,True,True,0,2,4,1,True,0,2,4,1,True,0,2,4,1,True,0,2,4,1,True,0,2,4,1,True,0,2,4,1
DAMIMAS_A21B_0726,test,27,4,0.5925925925925926,4,4,16,3,2,2,8,2,2,2,9,2,0,0,1,0,True,True,2,2,9,2,True,2,2,9,2,True,2,2,9,2,True,2,2,9,2,True,2,2,9,2,False,2,2,10,2
DAMIMAS_A21B_0727,test,32,4,0.59375,6,2,19,5,3,1,10,3,3,1,11,3,0,0,1,0,True,True,3,1,10,3,True,3,1,11,3,True,3,1,11,3,True,3,1,11,3,True,3,1,11,3,False,3,1,12,3
DAMIMAS_A21B_0728,train,28,4,0.42857142857142855,4,4,12,8,2,2,6,4,2,2,7,5,0,0,1,1,True,True,2,2,6,5,True,2,2,7,4,True,2,2,7,4,True,2,2,7,4,True,2,2,7,4,True,2,2,7,5
DAMIMAS_A21B_0729,train,28,4,0.6428571428571429,7,2,18,1,3,1,9,1,4,1,10,1,1,0,1,0,True,True,4,1,10,1,True,4,1,10,1,True,4,1,10,1,True,4,1,10,1,True,4,1,10,1,False,4,1,11,1
DAMIMAS_A21B_0730,train,16,4,0.375,4,4,6,2,2,2,3,1,2,2,3,1,0,0,0,0,True,True,2,2,3,1,True,2,2,3,1,True,2,2,3,1,True,2,2,3,1,True,2,2,3,1,True,2,2,3,1
DAMIMAS_A21B_0731,train,13,4,1.0,0,0,13,0,0,0,6,0,0,0,7,0,0,0,1,0,True,True,0,0,7,0,True,0,0,7,0,True,0,0,7,0,True,0,0,7,0,True,0,0,7,0,True,0,0,7,0
DAMIMAS_A21B_0732,train,16,4,0.75,0,0,12,4,0,0,6,4,0,0,7,2,0,0,1,-2,False,False,0,0,6,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2
DAMIMAS_A21B_0733,test,20,4,0.6,0,0,12,8,0,0,6,4,0,0,7,5,0,0,1,1,True,True,0,0,6,5,True,0,0,7,5,True,0,0,7,5,True,0,0,7,5,True,0,0,7,5,True,0,0,7,5
DAMIMAS_A21B_0734,train,16,4,0.5625,2,2,9,3,1,1,5,2,1,1,5,2,0,0,0,0,True,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2
DAMIMAS_A21B_0735,train,17,4,0.9411764705882353,0,0,16,1,0,0,8,1,0,0,9,1,0,0,1,0,True,True,0,0,9,1,True,0,0,9,1,True,0,0,9,1,True,0,0,9,1,True,0,0,9,1,True,0,0,9,1
DAMIMAS_A21B_0736,train,20,4,0.7,0,2,14,4,0,1,8,2,0,1,8,2,0,0,0,0,True,True,0,1,8,2,True,0,1,8,2,True,0,1,8,2,True,0,1,8,2,True,0,1,8,2,True,0,1,8,2
DAMIMAS_A21B_0737,test,15,4,0.8,0,0,12,3,0,0,5,2,0,0,7,2,0,0,2,0,False,True,0,0,6,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2,False,0,0,7,2
DAMIMAS_A21B_0738,train,17,4,0.8823529411764706,0,0,15,2,0,0,9,1,0,0,8,1,0,0,-1,0,True,True,0,0,8,1,True,0,0,8,1,True,0,0,8,1,True,0,0,8,1,True,0,0,8,1,True,0,0,8,1
DAMIMAS_A21B_0739,train,21,4,0.6666666666666666,0,0,14,7,0,0,7,4,0,0,8,4,0,0,1,0,True,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4
DAMIMAS_A21B_0740,train,22,4,0.5454545454545454,2,2,12,6,1,1,7,4,1,1,7,3,0,0,0,-1,True,True,1,1,6,4,True,1,1,7,3,True,1,1,7,3,True,1,1,7,3,True,1,1,7,3,True,1,1,7,4
DAMIMAS_A21B_0741,train,26,4,0.5,2,5,13,6,1,2,6,3,1,3,7,3,0,1,1,0,True,True,1,2,7,4,True,1,3,7,3,True,1,3,7,3,True,1,3,7,3,True,1,3,7,3,False,1,3,8,4
DAMIMAS_A21B_0742,test,9,4,0.5555555555555556,2,2,5,0,1,1,2,0,1,1,3,0,0,0,1,0,True,True,1,1,3,0,True,1,1,3,0,True,1,1,3,0,True,1,1,3,0,True,1,1,3,0,True,1,1,3,0
DAMIMAS_A21B_0743,val,14,4,0.5,0,0,7,7,0,0,4,5,0,0,4,4,0,0,0,-1,True,True,0,0,4,4,True,0,0,4,4,True,0,0,4,4,True,0,0,4,4,True,0,0,4,4,True,0,0,4,4
DAMIMAS_A21B_0744,test,13,4,0.6923076923076923,0,4,9,0,0,2,5,0,0,2,5,0,0,0,0,0,True,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0
DAMIMAS_A21B_0745,val,27,4,0.5925925925925926,4,0,16,7,2,0,9,4,2,0,9,4,0,0,0,0,True,True,2,0,9,4,True,2,0,9,4,True,2,0,9,4,True,2,0,9,4,True,2,0,9,4,True,2,0,10,5
DAMIMAS_A21B_0746,train,22,4,0.45454545454545453,2,4,10,6,1,2,6,3,1,2,5,3,0,0,-1,0,True,True,1,2,5,4,True,1,2,5,3,True,1,2,5,3,True,1,2,5,3,True,1,2,5,3,True,1,2,6,4
DAMIMAS_A21B_0747,train,32,4,0.5,0,7,16,9,0,3,8,4,0,4,9,5,0,1,1,1,True,False,0,4,9,6,True,0,4,9,5,True,0,4,9,5,True,0,4,9,5,True,0,4,9,5,False,0,4,10,6
DAMIMAS_A21B_0748,test,23,4,0.6521739130434783,4,0,15,4,2,0,8,3,2,0,8,2,0,0,0,-1,True,True,2,0,8,2,True,2,0,8,2,True,2,0,8,2,True,2,0,8,2,True,2,0,8,2,True,2,0,9,3
DAMIMAS_A21B_0749,test,26,4,0.5,4,4,13,5,2,2,7,3,2,2,7,3,0,0,0,0,True,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,7,3,True,2,2,8,3
DAMIMAS_A21B_0750,train,12,4,0.8333333333333334,0,0,10,2,0,0,5,1,0,0,5,1,0,0,0,0,True,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1
DAMIMAS_A21B_0751,train,23,4,0.5652173913043478,4,5,13,1,2,2,6,1,2,3,7,1,0,1,1,0,True,True,2,2,7,1,True,2,3,7,1,True,2,3,7,1,True,2,3,7,1,True,2,3,7,1,False,2,3,8,1
DAMIMAS_A21B_0752,train,13,4,0.6153846153846154,3,2,8,0,1,1,4,0,1,1,4,0,0,0,0,0,True,True,2,1,4,0,True,2,1,4,0,True,2,1,4,0,True,1,1,4,0,True,2,1,4,0,True,1,1,4,0
DAMIMAS_A21B_0753,train,17,4,0.7058823529411765,3,2,12,0,1,1,6,0,1,1,6,0,0,0,0,0,True,True,2,1,6,0,True,2,1,6,0,True,2,1,6,0,True,1,1,6,0,True,2,1,6,0,True,1,1,7,0
DAMIMAS_A21B_0754,train,3,2,0.0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,True,True,1,1,0,0,True,1,1,0,0,True,1,1,0,0,True,1,1,0,0,True,1,1,0,0,True,0,1,0,0
DAMIMAS_A21B_0755,train,18,4,0.5,3,2,9,4,1,1,5,2,2,1,5,2,1,0,0,0,True,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2
DAMIMAS_A21B_0756,train,23,4,0.7391304347826086,0,0,17,6,0,0,8,4,0,0,9,3,0,0,1,-1,True,True,0,0,9,4,True,0,0,9,3,True,0,0,9,3,True,0,0,9,3,True,0,0,9,3,False,0,0,10,4
DAMIMAS_A21B_0757,train,22,4,0.9090909090909091,0,2,20,0,0,1,10,0,0,1,10,0,0,0,0,0,True,True,0,1,11,0,True,0,1,10,0,True,0,1,10,0,True,0,1,10,0,True,0,1,10,0,True,0,1,11,0
DAMIMAS_A21B_0758,train,10,4,0.0,2,6,0,2,1,3,0,2,1,3,0,1,0,0,0,-1,True,True,1,3,0,1,True,1,3,0,1,True,1,3,0,1,True,1,3,0,1,True,1,3,0,1,True,1,3,0,1
DAMIMAS_A21B_0759,val,21,4,0.6666666666666666,0,0,14,7,0,0,6,5,0,0,8,4,0,0,2,-1,False,False,0,0,8,4,False,0,0,8,4,False,0,0,8,4,False,0,0,8,4,False,0,0,8,4,False,0,0,8,4
DAMIMAS_A21B_0760,test,17,4,0.6470588235294118,0,0,11,6,0,0,5,3,0,0,6,3,0,0,1,0,True,True,0,0,6,4,True,0,0,6,3,True,0,0,6,3,True,0,0,6,3,True,0,0,6,3,True,0,0,6,4
DAMIMAS_A21B_0761,train,23,4,0.5217391304347826,2,4,12,5,1,2,7,3,1,2,6,3,0,0,-1,0,True,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,7,3
DAMIMAS_A21B_0762,val,10,4,0.8,0,2,8,0,0,1,4,0,0,1,4,0,0,0,0,0,True,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0
DAMIMAS_A21B_0763,train,3,3,1.0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,True,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,1,0,True,0,0,2,0,True,0,0,1,0
DAMIMAS_A21B_0764,train,12,4,0.5833333333333334,0,2,7,3,0,1,4,2,0,1,4,2,0,0,0,0,True,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2
DAMIMAS_A21B_0765,train,18,4,0.5,4,2,9,3,2,1,4,2,2,1,5,2,0,0,1,0,True,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2
DAMIMAS_A21B_0766,train,14,4,0.42857142857142855,2,2,6,4,1,1,3,2,1,1,3,2,0,0,0,0,True,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2
DAMIMAS_A21B_0767,train,16,4,0.5,3,4,8,1,1,2,4,1,1,2,4,1,0,0,0,0,True,True,2,2,4,1,True,2,2,4,1,True,2,2,4,1,True,1,2,4,1,True,2,2,4,1,True,1,2,4,1
DAMIMAS_A21B_0768,train,16,4,0.5625,5,2,9,0,2,1,5,0,2,1,5,0,0,0,0,0,True,True,2,1,5,0,True,3,1,5,0,True,3,1,5,0,True,2,1,5,0,True,3,1,5,0,True,2,1,5,0
DAMIMAS_A21B_0769,train,26,4,0.6923076923076923,0,2,18,6,0,1,10,4,0,1,10,3,0,0,0,-1,True,True,0,1,10,4,True,0,1,10,3,True,0,1,10,3,True,0,1,10,3,True,0,1,10,3,True,0,1,11,4
DAMIMAS_A21B_0770,train,19,4,0.631578947368421,0,3,12,4,0,2,7,2,0,2,7,2,0,0,0,0,True,True,0,2,6,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2,True,0,2,7,2
DAMIMAS_A21B_0771,val,15,4,0.4666666666666667,0,7,7,1,0,3,4,1,0,4,4,1,0,1,0,0,True,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1
DAMIMAS_A21B_0772,train,9,4,0.4444444444444444,5,0,4,0,2,0,2,0,2,0,2,0,0,0,0,0,True,True,2,0,2,0,True,3,0,2,0,True,3,0,2,0,True,2,0,2,0,True,3,0,2,0,True,2,0,2,0
DAMIMAS_A21B_0773,train,16,4,0.625,3,2,10,1,1,1,5,1,1,1,5,1,0,0,0,0,True,True,2,1,5,1,True,2,1,5,1,True,2,1,5,1,True,1,1,5,1,True,2,1,5,1,True,1,1,5,1
