tree_id,split,domain,link_id,sideA,bboxIdA,sideB,bboxIdB,is_loop_across_sides
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-4,3,b3,0,b1,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-5,3,b2,0,b0,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-6,2,b4,3,b1,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-7,2,b3,3,b0,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-8,1,b4,2,b3,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-9,1,b5,2,b1,0
DAMIMAS_A21B_0487,train,DAMIMAS,lnk-10,1,b3,2,b2,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-1,0,b3,1,b2,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-2,3,b1,0,b0,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-3,3,b0,0,b2,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-5,2,b3,3,b4,0
DAMIMAS_A21B_0488,train,DAMIMAS,lnk-6,2,b1,3,b3,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-0,0,b5,1,b1,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-1,0,b0,1,b3,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-2,0,b4,1,b2,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-3,3,b0,0,b2,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-4,3,b1,0,b3,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-5,2,b0,3,b2,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-6,2,b1,3,b3,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-7,1,b4,2,b1,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-8,1,b0,2,b2,0
DAMIMAS_A21B_0489,val,DAMIMAS,lnk-9,1,b5,2,b3,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-1,0,b2,1,b5,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-2,3,b5,0,b4,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-3,3,b4,0,b5,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-4,3,b6,0,b3,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-5,3,b0,0,b0,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-6,2,b3,3,b2,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-7,2,b0,3,b1,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-8,1,b1,2,b0,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-9,2,b2,3,b3,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-10,1,b4,2,b1,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-11,1,b2,2,b4,0
DAMIMAS_A21B_0490,test,DAMIMAS,lnk-12,1,b3,2,b5,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-1,0,b1,1,b2,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-2,3,b4,0,b2,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-3,2,b4,3,b0,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-4,2,b3,3,b1,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-5,1,b0,2,b0,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-6,1,b4,2,b1,0
DAMIMAS_A21B_0491,train,DAMIMAS,lnk-7,1,b3,2,b2,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-0,0,b2,1,b3,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-1,3,b0,0,b0,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-2,2,b1,3,b1,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-3,2,b5,3,b2,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-4,1,b1,2,b2,0
DAMIMAS_A21B_0492,test,DAMIMAS,lnk-5,1,b4,2,b4,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-1,0,b4,1,b1,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-2,0,b1,1,b4,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-3,3,b3,0,b2,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-4,2,b2,3,b0,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-5,2,b0,3,b1,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-6,2,b1,3,b4,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-7,1,b2,2,b1,0
DAMIMAS_A21B_0493,train,DAMIMAS,lnk-8,1,b3,2,b3,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-1,3,b0,0,b3,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-2,3,b3,0,b5,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-3,2,b5,3,b1,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-4,2,b4,3,b6,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-5,1,b5,2,b3,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-6,1,b4,2,b1,0
DAMIMAS_A21B_0494,train,DAMIMAS,lnk-7,1,b0,2,b0,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-0,0,b3,1,b1,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-2,3,b2,0,b1,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-3,3,b1,0,b0,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-5,2,b1,3,b4,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-6,1,b3,2,b4,0
DAMIMAS_A21B_0495,train,DAMIMAS,lnk-7,1,b2,2,b3,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-0,0,b2,1,b1,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-1,0,b3,1,b3,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-2,3,b0,0,b0,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-3,2,b2,3,b1,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-4,2,b5,3,b3,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-5,2,b4,3,b4,0
DAMIMAS_A21B_0496,train,DAMIMAS,lnk-6,1,b2,2,b1,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-0,0,b2,1,b5,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-1,0,b6,1,b4,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-2,3,b0,0,b0,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-3,3,b5,0,b4,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-4,3,b4,0,b3,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-5,2,b2,3,b6,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-6,1,b0,2,b4,0
DAMIMAS_A21B_0497,test,DAMIMAS,lnk-7,1,b1,2,b1,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-1,0,b4,1,b3,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-2,0,b3,1,b4,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-3,0,b2,1,b5,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-4,3,b4,0,b2,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-5,3,b3,0,b5,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-6,3,b5,0,b6,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-7,2,b6,3,b0,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-8,2,b3,3,b1,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-9,1,b2,2,b0,0
DAMIMAS_A21B_0498,train,DAMIMAS,lnk-10,1,b6,2,b2,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-0,0,b3,1,b0,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-1,1,b0,2,b4,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-2,0,b2,1,b1,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-3,0,b1,1,b3,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-4,0,b4,1,b2,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-5,3,b0,0,b0,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-6,3,b5,0,b5,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-7,2,b3,3,b2,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-8,2,b1,3,b3,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-9,2,b2,3,b1,0
DAMIMAS_A21B_0499,train,DAMIMAS,lnk-10,1,b5,2,b0,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-1,0,b3,1,b0,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-2,3,b0,0,b1,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-3,3,b4,0,b2,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-4,3,b1,0,b4,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-5,2,b4,3,b2,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-6,2,b1,3,b3,0
DAMIMAS_A21B_0500,train,DAMIMAS,lnk-7,1,b1,2,b0,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-1,1,b1,2,b2,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-2,0,b2,1,b4,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-3,0,b3,1,b6,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-4,0,b5,1,b5,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-5,3,b0,0,b1,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-6,3,b1,0,b4,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-7,3,b2,0,b6,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-8,2,b4,3,b2,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-9,2,b5,3,b3,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-10,2,b3,3,b4,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-11,1,b0,2,b0,0
DAMIMAS_A21B_0501,train,DAMIMAS,lnk-12,1,b2,2,b1,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-1,3,b0,0,b0,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-2,0,b3,1,b0,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-3,0,b4,1,b5,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-4,0,b6,1,b4,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-5,3,b5,0,b6,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-6,3,b4,0,b5,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-7,3,b3,0,b2,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-8,3,b1,0,b1,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-9,2,b5,3,b2,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-10,2,b4,3,b6,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-11,1,b3,2,b0,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-12,1,b6,2,b2,0
DAMIMAS_A21B_0502,train,DAMIMAS,lnk-13,1,b1,2,b1,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-1,0,b1,1,b1,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-2,3,b6,0,b1,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-3,0,b3,1,b2,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-4,0,b4,1,b3,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-5,3,b5,0,b5,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-6,3,b4,0,b6,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-7,2,b5,3,b1,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-8,2,b2,3,b0,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-9,1,b6,2,b2,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-10,2,b3,3,b3,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-11,1,b5,2,b1,0
DAMIMAS_A21B_0503,train,DAMIMAS,lnk-12,1,b4,2,b0,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-0,0,b4,1,b1,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-1,1,b1,2,b5,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-2,0,b1,1,b4,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-3,0,b0,1,b0,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-4,3,b5,0,b2,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-5,3,b4,0,b3,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-6,2,b3,3,b2,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-7,2,b0,3,b0,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-8,2,b4,3,b3,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-9,1,b3,2,b2,0
DAMIMAS_A21B_0504,val,DAMIMAS,lnk-10,1,b2,2,b1,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-0,0,b3,1,b1,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-1,0,b5,1,b0,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-2,0,b4,1,b2,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-3,3,b4,0,b0,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-4,3,b3,0,b1,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-6,2,b1,3,b1,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-7,1,b3,2,b4,0
DAMIMAS_A21B_0505,test,DAMIMAS,lnk-8,1,b4,2,b3,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-0,0,b4,1,b0,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-2,0,b3,1,b4,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-3,0,b6,1,b6,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-4,0,b5,1,b7,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-5,0,b1,1,b3,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-6,3,b0,0,b0,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-7,3,b3,0,b2,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-8,3,b4,0,b8,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-9,2,b1,3,b2,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-10,2,b6,3,b5,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-11,2,b7,3,b6,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-12,1,b2,2,b3,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-13,1,b1,2,b5,0
DAMIMAS_A21B_0506,train,DAMIMAS,lnk-14,1,b5,2,b4,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-0,0,b3,1,b0,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-1,0,b2,1,b1,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-2,3,b3,0,b1,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-3,3,b2,0,b0,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-4,2,b2,3,b1,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-6,1,b3,2,b3,0
DAMIMAS_A21B_0507,train,DAMIMAS,lnk-7,1,b2,2,b4,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-1,0,b3,1,b3,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-2,0,b5,1,b2,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-3,3,b0,0,b1,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-4,3,b1,0,b4,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-5,3,b3,0,b6,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-6,2,b1,3,b2,0
DAMIMAS_A21B_0508,train,DAMIMAS,lnk-7,1,b1,2,b4,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-0,0,b1,1,b2,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-2,3,b2,0,b0,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-3,2,b2,3,b3,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-4,2,b3,3,b1,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-5,1,b3,2,b0,0
DAMIMAS_A21B_0509,train,DAMIMAS,lnk-6,1,b4,2,b1,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-0,0,b3,1,b3,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-1,0,b0,1,b4,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-2,3,b3,0,b0,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-3,3,b2,0,b2,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-4,3,b4,0,b1,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-5,2,b2,3,b5,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-6,2,b1,3,b0,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-7,2,b4,3,b1,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-8,1,b1,2,b0,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-9,1,b2,2,b3,0
DAMIMAS_A21B_0510,test,DAMIMAS,lnk-10,1,b0,2,b6,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-0,0,b5,1,b1,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-1,0,b4,1,b2,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-2,3,b0,0,b0,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-3,2,b5,3,b0,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-4,3,b1,0,b1,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-5,3,b4,0,b2,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-6,2,b3,3,b4,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-7,2,b4,3,b2,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-8,2,b1,3,b3,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-9,1,b0,2,b0,0
DAMIMAS_A21B_0511,train,DAMIMAS,lnk-10,1,b4,2,b2,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-1,0,b3,1,b4,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-2,0,b6,1,b5,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-3,3,b5,0,b1,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-4,3,b0,0,b0,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-5,2,b4,3,b0,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-6,3,b2,0,b4,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-7,3,b1,0,b5,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-8,2,b0,3,b3,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-9,2,b5,3,b4,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-10,1,b2,2,b2,0
DAMIMAS_A21B_0512,val,DAMIMAS,lnk-11,1,b1,2,b3,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-0,0,b2,1,b1,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-1,0,b1,1,b3,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-2,3,b0,0,b0,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-3,2,b2,3,b1,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-4,1,b2,2,b0,0
DAMIMAS_A21B_0513,train,DAMIMAS,lnk-5,1,b0,2,b1,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-0,0,b3,1,b2,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-2,3,b1,0,b0,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-3,3,b2,0,b4,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-4,3,b0,0,b5,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-5,2,b2,3,b3,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-6,2,b1,3,b4,0
DAMIMAS_A21B_0514,train,DAMIMAS,lnk-7,1,b3,2,b0,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-0,0,b4,1,b3,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-1,0,b2,1,b4,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-2,0,b3,1,b5,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-3,3,b4,0,b0,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-4,3,b3,0,b1,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-5,2,b7,3,b0,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-6,2,b6,3,b2,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-7,2,b5,3,b1,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-8,1,b0,2,b0,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-9,1,b1,2,b1,0
DAMIMAS_A21B_0515,train,DAMIMAS,lnk-10,1,b2,2,b2,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-1,0,b2,1,b3,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-2,3,b2,0,b1,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-3,2,b3,3,b0,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-4,2,b0,3,b1,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-5,1,b2,2,b2,0
DAMIMAS_A21B_0516,val,DAMIMAS,lnk-6,1,b1,2,b1,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-0,0,b5,1,b1,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-1,0,b0,1,b3,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-2,3,b0,0,b1,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-3,3,b2,0,b3,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-4,2,b2,3,b1,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-5,2,b1,3,b3,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-6,2,b0,3,b4,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-7,1,b0,2,b5,0
DAMIMAS_A21B_0517,train,DAMIMAS,lnk-8,1,b2,2,b4,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-0,0,b4,1,b3,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-1,0,b1,1,b6,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-2,0,b3,1,b4,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-3,0,b2,1,b7,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-4,3,b6,0,b2,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-5,3,b0,0,b0,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-6,3,b1,0,b6,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-7,3,b5,0,b5,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-8,2,b5,3,b2,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-9,2,b4,3,b3,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-10,1,b1,2,b1,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-11,1,b0,2,b0,0
DAMIMAS_A21B_0518,val,DAMIMAS,lnk-12,1,b2,2,b2,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-1,0,b1,1,b3,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-2,3,b3,0,b1,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-3,3,b0,0,b2,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-4,2,b3,3,b0,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-6,1,b4,2,b0,0
DAMIMAS_A21B_0520,train,DAMIMAS,lnk-7,1,b0,2,b1,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-0,0,b1,1,b2,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-1,1,b2,2,b1,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-2,0,b0,1,b3,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-3,3,b1,0,b2,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-4,2,b4,3,b3,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-5,2,b3,3,b4,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-6,1,b0,2,b0,0
DAMIMAS_A21B_0521,val,DAMIMAS,lnk-7,1,b1,2,b2,0
DAMIMAS_A21B_0522,train,DAMIMAS,lnk-0,0,b0,1,b0,0
